,regionID,province,city,date,infectionCase,Confirmed,accumulated,briefingDate,note,className
1287,12.0,대구,수성구,2020-02-18,신천지 대구교회,14.0,15.0,2020-02-19,,종교시설 및 단체
1288,12.0,대구,수성구,2020-02-18,신천지 대구교회,28.0,43.0,2020-02-20,,종교시설 및 단체
1289,12.0,대구,수성구,2020-02-18,신천지 대구교회,44.0,87.0,2020-02-21,,종교시설 및 단체
1290,12.0,대구,수성구,2020-02-18,신천지 대구교회,84.0,171.0,2020-02-22,,종교시설 및 단체
1291,12.0,대구,수성구,2020-02-18,신천지 대구교회,138.0,309.0,2020-02-23,,종교시설 및 단체
1292,12.0,대구,수성구,2020-02-18,신천지 대구교회,147.0,456.0,2020-02-24,,종교시설 및 단체
1293,12.0,대구,수성구,2020-02-18,신천지 대구교회,45.0,501.0,2020-02-25,,종교시설 및 단체
1294,12.0,대구,수성구,2020-02-18,신천지 대구교회,96.0,597.0,2020-02-26,,종교시설 및 단체
1295,12.0,대구,수성구,2020-02-18,신천지 대구교회,134.0,731.0,2020-02-27,,종교시설 및 단체
1296,12.0,대구,수성구,2020-02-18,신천지 대구교회,109.0,840.0,2020-02-28,,종교시설 및 단체
1297,12.0,대구,수성구,2020-02-18,신천지 대구교회,717.0,1557.0,2020-02-29,,종교시설 및 단체
1298,12.0,대구,수성구,2020-02-18,신천지 대구교회,556.0,2113.0,2020-03-01,,종교시설 및 단체
1299,12.0,대구,수성구,2020-02-18,신천지 대구교회,305.0,2418.0,2020-03-02,,종교시설 및 단체
1300,12.0,대구,수성구,2020-02-18,신천지 대구교회,280.0,2698.0,2020-03-03,,종교시설 및 단체
1301,12.0,대구,수성구,2020-02-18,신천지 대구교회,294.0,2992.0,2020-03-04,,종교시설 및 단체
1302,12.0,대구,수성구,2020-02-18,신천지 대구교회,460.0,3452.0,2020-03-05,,종교시설 및 단체
1303,12.0,대구,수성구,2020-02-18,신천지 대구교회,465.0,3917.0,2020-03-06,,종교시설 및 단체
1304,12.0,대구,수성구,2020-02-18,신천지 대구교회,380.0,4297.0,2020-03-07,,종교시설 및 단체
1305,12.0,대구,수성구,2020-02-18,신천지 대구교회,185.0,4482.0,2020-03-08,,종교시설 및 단체
1306,12.0,대구,수성구,2020-02-18,신천지 대구교회,135.0,4617.0,2020-03-09,,종교시설 및 단체
1307,12.0,대구,수성구,2020-02-18,신천지 대구교회,93.0,4710.0,2020-03-10,,종교시설 및 단체
1308,12.0,대구,수성구,2020-02-18,신천지 대구교회,13.0,4723.0,2020-03-11,,종교시설 및 단체
1309,12.0,대구,수성구,2020-02-18,신천지 대구교회,36.0,4759.0,2020-03-12,,종교시설 및 단체
1310,12.0,대구,수성구,2020-02-18,신천지 대구교회,21.0,4780.0,2020-03-13,,종교시설 및 단체
1311,12.0,대구,수성구,2020-02-18,신천지 대구교회,233.0,5013.0,2020-03-14,,종교시설 및 단체
1312,12.0,대구,수성구,2020-02-18,신천지 대구교회,3.0,5016.0,2020-03-17,,종교시설 및 단체
1313,12.0,대구,수성구,2020-02-18,신천지 대구교회,12.0,5028.0,2020-03-20,,종교시설 및 단체
1314,12.0,대구,수성구,2020-02-18,신천지 대구교회,9.0,5037.0,2020-03-21,,종교시설 및 단체
1315,12.0,대구,수성구,2020-02-18,신천지 대구교회,14.0,5051.0,2020-03-22,,종교시설 및 단체
1316,12.0,대구,수성구,2020-02-18,신천지 대구교회,3.0,5054.0,2020-03-23,,종교시설 및 단체
1317,12.0,대구,수성구,2020-02-18,신천지 대구교회,12.0,5066.0,2020-03-24,,종교시설 및 단체
1318,12.0,대구,수성구,2020-12-24,용역업체,12.0,13.0,2020-12-30,,직장
1319,12.0,대구,수성구,2020-12-31,종교시설2,16.0,17.0,2021-01-06,,종교시설 및 단체
1320,14.0,인천,부평구,2020-12-25,종교시설2,18.0,19.0,2020-12-29,,종교시설 및 단체
1321,20.0,경기도,수원시,2021-01-01,종교시설2,16.0,17.0,2021-01-04,,종교시설 및 단체
1322,20.0,경기도,수원시,2021-01-01,종교시설2,15.0,32.0,2021-01-05,,종교시설 및 단체
1323,20.0,경기도,안양시,2020-12-14,종교시설2,15.0,16.0,2020-12-17,,종교시설 및 단체
1324,40.0,충청북도,청주시,2020-12-29,종교시설2,15.0,16.0,2021-01-05,,종교시설 및 단체
1325,41.0,충청남도,천안시,2020-12-23,종교시설2,10.0,11.0,2020-12-26,,종교시설 및 단체
1326,60.0,경상북도,구미시,2020-12-20,종교시설2,32.0,33.0,2020-12-24,,종교시설 및 단체
1327,60.0,경상북도,구미시,2020-12-20,종교시설2,31.0,64.0,2020-12-28,,종교시설 및 단체
1328,60.0,경상북도,구미시,2020-12-20,종교시설2,10.0,82.0,2020-12-29,계산 이상,종교시설 및 단체
1329,60.0,경상북도,구미시,2020-12-20,종교시설2,5.0,87.0,2020-12-30,,종교시설 및 단체
1330,60.0,경상북도,구미시,2020-12-20,종교시설2,13.0,100.0,2021-01-05,,종교시설 및 단체
1331,60.0,경상북도,구미시,2020-12-20,종교시설2,18.0,118.0,2021-01-06,,종교시설 및 단체
1332,60.0,경상북도,구미시,2020-12-20,종교시설2,7.0,127.0,2021-01-14,계산 이상,종교시설 및 단체
1333,61.0,경상남도,창원시,2021-01-04,종교시설2,8.0,9.0,2021-01-12,,종교시설 및 단체
1334,12.0,대구,중구,2020-03-20,곽병원,13.0,13.0,2020-03-20,,의료기관
1335,12.0,대구,중구,2020-10-21,흥국화재(대구드림지점),6.0,7.0,2020-10-23,,직장
1336,12.0,대구,,2020-08-30,건강식품 판매 모임,14.0,15.0,2020-09-03,,방문판매업
1337,13.0,광주,,2020-11-26,골프모임,8.0,9.0,2020-12-01,,"가족, 지인 및 소모임"
1338,61.0,경상남도,진주시,2022-12-28,골프모임,22.0,23.0,2021-01-02,,"가족, 지인 및 소모임"
1339,13.0,광주,,2020-11-13,광주 소재 대학병원,7.0,8.0,2020-11-15,,의료기관
1340,13.0,광주,,2020-11-13,광주 소재 대학병원,17.0,26.0,2020-11-17,계산 이상,의료기관
1341,13.0,광주,,2020-11-13,광주 소재 대학병원,10.0,36.0,2020-11-18,,의료기관
1342,13.0,광주,,2020-11-13,광주 소재 대학병원,8.0,44.0,2020-11-19,,의료기관
1343,13.0,광주,,2020-11-13,광주 소재 대학병원,2.0,46.0,2020-11-20,,의료기관
1344,13.0,광주,,2020-11-09,교도소,16.0,17.0,2020-11-25,,교정시설
1345,13.0,광주,,2020-11-28,직장/동호회모임,22.0,23.0,2020-12-01,,"가족, 지인 및 소모임"
1346,13.0,광주,,2020-12-24,체육동호회,21.0,22.0,2021-01-01,,"가족, 지인 및 소모임"
1347,13.0,광주,북구,2020-08-25,동광주 탁구클럽,2.0,14.0,2020-08-28,,"체육, 여가시설"
1348,13.0,광주,북구,2020-08-30,북구 시장 식당,10.0,11.0,2020-09-07,,일반음식점 및 카페
1349,13.0,광주,북구,2020-08-30,북구 시장 식당,7.0,23.0,2020-09-09,중간에 생략됨,일반음식점 및 카페
1350,13.0,광주,북구,2020-08-30,북구 시장 식당,4.0,27.0,2020-09-10,,일반음식점 및 카페
1351,13.0,광주,북구,2020-08-25,북구 증흥기원,6.0,7.0,2020-09-06,,
1352,13.0,광주,북구,2020-08-24,성림침례교회,,31.0,2020-08-28,8월 이후 교회 관련 주요 집단 발생 표를 보고 작성한 것이라 구체적인 당일 확진환자 수는 없음.,종교시설 및 단체
1353,13.0,광주,북구,2020-12-17,유통업체,13.0,14.0,2020-12-21,,물류배송업
1354,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),6.0,7.0,2020-08-16,,유흥시설
1355,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),7.0,14.0,2020-08-17,,유흥시설
1356,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),3.0,17.0,2020-08-18,,유흥시설
1357,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),2.0,19.0,2020-08-19,,유흥시설
1358,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),2.0,21.0,2020-08-20,,유흥시설
1359,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),3.0,24.0,2020-08-21,,유흥시설
1360,13.0,광주,상무지구,2020-08-12,상무지구 유흥시설(누릉지 노래홀),1.0,25.0,2020-08-22,,유흥시설
1361,13.0,광주,서구,2020-11-10,상무룸소주방,6.0,7.0,2020-11-13,,유흥시설
1362,13.0,광주,서구,2021-01-05,시장,11.0,12.0,2021-01-11,,공공장소
1363,13.0,광주,,2020-06-27,방문판매 모임,,12.0,2020-06-29,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1364,13.0,광주,,2020-06-27,방문판매 모임,2.0,14.0,2020-06-30,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1365,13.0,광주,,2020-06-27,방문판매 모임,5.0,19.0,2020-07-01,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1366,13.0,광주,,2020-06-27,방문판매 모임,30.0,49.0,2020-07-02,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1367,13.0,광주,,2020-06-27,방문판매 모임,8.0,57.0,2020-07-03,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1368,13.0,광주,,2020-06-27,방문판매 모임,4.0,61.0,2020-07-04,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1369,13.0,광주,,2020-06-27,방문판매 모임,13.0,80.0,2020-07-05,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1370,13.0,광주,,2020-06-27,방문판매 모임,7.0,87.0,2020-07-06,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1371,13.0,광주,,2020-06-27,방문판매 모임,5.0,92.0,2020-07-07,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1372,13.0,광주,,2020-06-27,방문판매 모임,3.0,95.0,2020-07-08,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1373,13.0,광주,,2020-06-27,방문판매 모임,10.0,105.0,2020-07-09,광륵사 -> 방문판매 모임으로 명칭 변경,방문판매업
1374,13.0,광주,,2020-06-27,방문판매 모임,16.0,121.0,2020-07-10,광주고시학원(12명) -> 방문판매 모임으로 통합,방문판매업
1375,13.0,광주,,2020-06-27,방문판매 모임,6.0,127.0,2020-07-11,,방문판매업
1376,13.0,광주,,2020-06-27,방문판매 모임,4.0,135.0,2020-07-12,,방문판매업
1377,13.0,광주,,2020-06-27,방문판매 모임,5.0,140.0,2020-07-13,,방문판매업
1378,13.0,광주,,2020-06-27,방문판매 모임,1.0,141.0,2020-07-14,,방문판매업
1379,13.0,광주,,2020-06-27,방문판매 모임,3.0,144.0,2020-07-16,,방문판매업
1380,13.0,광주,,2020-06-27,방문판매 모임,3.0,147.0,2020-07-17,,방문판매업
1381,13.0,광주,,2020-06-27,방문판매 모임,1.0,148.0,2020-07-22,,방문판매업
1382,13.0,광주,,2020-06-27,방문판매 모임,2.0,150.0,2020-07-23,,방문판매업
1383,14.0,인천,,2020-12-15,신항물류터미널,7.0,8.0,2020-12-22,,공공장소
1384,14.0,인천,강화군,2020-12-14,종합병원,9.0,10.0,2020-12-24,,의료기관
1385,14.0,인천,강화군,2020-12-14,종합병원,5.0,15.0,2020-12-25,,의료기관
1386,14.0,인천,계양구,2020-08-21,계양구 기도모임,20.0,21.0,2020-09-02,,종교시설 및 단체
1387,14.0,인천,계양구,2020-09-09,새봄요양병원,3.0,4.0,2020-09-11,,요양병원 및 시설
1388,14.0,인천,계양구,2020-09-23,생명길교회,6.0,7.0,2020-09-24,,종교시설 및 단체
1389,14.0,인천,계양구,2020-09-23,생명길교회,2.0,9.0,2020-09-26,,종교시설 및 단체
1390,14.0,인천,계양구,2020-09-23,생명길교회,1.0,10.0,2020-09-27,,종교시설 및 단체
1391,14.0,인천,계양구,2020-06-13,초등학생 가족,3.0,4.0,2020-06-14,6월 13일 초등학생 확진자 1명 추가,"가족, 지인 및 소모임"
1392,14.0,인천,남동구,2020-11-14,가족 및 지인,11.0,12.0,2020-11-17,,"가족, 지인 및 소모임"
1393,14.0,인천,남동구,2020-11-14,가족 및 지인,7.0,19.0,2020-11-19,,"가족, 지인 및 소모임"
1394,14.0,인천,남동구,2020-11-14,가족 및 지인,,29.0,2020-11-20,"본래 감염 21명, 누적 40명으로 나와있지만, 21일 브리핑에서 이전 감염자 중 11명이 노량진 임용학원 관련으로 별도집계 되어 29명으로 수정됨.","가족, 지인 및 소모임"
1395,14.0,인천,남동구,2020-11-14,가족 및 지인,12.0,41.0,2020-11-21,,"가족, 지인 및 소모임"
1396,14.0,인천,남동구,2020-11-14,가족 및 지인,4.0,45.0,2020-11-22,,"가족, 지인 및 소모임"
1397,14.0,인천,남동구,2020-11-14,가족 및 지인,12.0,57.0,2020-11-23,,"가족, 지인 및 소모임"
1398,14.0,인천,남동구,2020-11-14,가족 및 지인,6.0,63.0,2020-11-24,,"가족, 지인 및 소모임"
1399,14.0,인천,남동구,2020-11-14,가족 및 지인,10.0,73.0,2020-11-27,,"가족, 지인 및 소모임"
1400,14.0,인천,남동구,2020-12-03,군부대,10.0,11.0,2020-12-10,,군부대
1401,20.0,경기도,가평군,2021-01-08,군부대,10.0,11.0,2021-01-13,,군부대
1402,20.0,경기도,연천군,2020-11-25,군부대,67.0,68.0,2020-11-26,,군부대
1403,20.0,경기도,연천군,2020-11-25,군부대,2.0,70.0,2020-11-27,,군부대
1404,20.0,경기도,연천군,2020-11-25,군부대,1.0,70.0,2020-11-28,계산 이상,군부대
1405,20.0,경기도,파주시,2020-12-14,군부대,13.0,14.0,2020-12-16,,군부대
1406,30.0,강원도,철원군,2020-11-20,군부대,36.0,37.0,2020-11-23,,군부대
1407,30.0,강원도,철원군,2020-11-20,군부대,7.0,44.0,2020-11-24,,군부대
1408,41.0,충청남도,서산,2020-11-11,군부대,8.0,9.0,2020-11-15,,군부대
1409,51.0,전라남도,장성군,2020-11-27,군부대,17.0,18.0,2020-11-29,,군부대
1410,14.0,인천,남동구,2020-11-18,동창모임,10.0,11.0,2020-11-28,,"가족, 지인 및 소모임"
1411,14.0,인천,남동구,2020-08-19,열매맺는교회,16.0,17.0,2020-08-21,,종교시설 및 단체
1412,14.0,인천,남동구,2020-08-19,열매맺는교회,1.0,18.0,2020-08-22,,종교시설 및 단체
1413,14.0,인천,남동구,2020-08-19,열매맺는교회,,21.0,2020-08-28,8월 이후 교회 관련 주요 집단 발생 표를 보고 작성한 것이라 구체적인 당일 확진환자 수는 없음.,종교시설 및 단체
1414,14.0,인천,남동구,2020-06-01,예수말씀실천교회,,5.0,2020-06-05,,종교시설 및 단체
1415,14.0,인천,남동구,2020-11-28,주간보호센터,19.0,20.0,2020-12-01,,복지시설 및 단체
1416,14.0,인천,남동구,2020-11-28,주간보호센터,5.0,25.0,2020-12-07,,복지시설 및 단체
1417,15.0,대전,유성구,2020-12-21,주간보호센터,12.0,13.0,2020-12-23,,복지시설 및 단체
1418,15.0,대전,유성구,2020-12-21,주간보호센터,4.0,17.0,2020-12-24,,복지시설 및 단체
1419,20.0,경기도,구리시,2020-12-30,주간보호센터,6.0,10.0,2021-01-21,,복지시설 및 단체
1420,20.0,경기도,군포시,2020-12-08,주간보호센터,26.0,26.0,2020-12-11,,복지시설 및 단체
1421,20.0,경기도,군포시,2020-12-08,주간보호센터,6.0,32.0,2020-12-12,,복지시설 및 단체
1422,20.0,경기도,김포시,2021-01-18,주간보호센터,15.0,16.0,2021-01-20,,복지시설 및 단체
1423,20.0,경기도,의정부시,2020-12-12,주간보호센터,10.0,11.0,2020-12-22,,복지시설 및 단체
1424,61.0,경상남도,김해시,2020-12-02,주간보호센터,18.0,19.0,2020-12-04,,복지시설 및 단체
1425,61.0,경상남도,김해시,2020-12-02,주간보호센터,8.0,27.0,2020-12-06,,복지시설 및 단체
1426,61.0,경상남도,김해시,2020-12-02,주간보호센터,3.0,30.0,2020-12-08,,복지시설 및 단체
1427,14.0,인천,남동구,2020-11-26,주점,16.0,17.0,2020-12-03,,유흥시설
1428,15.0,대전,유성구,2020-11-29,주점,8.0,9.0,2020-12-02,,유흥시설
1429,15.0,대전,유성구,2020-11-29,주점,9.0,18.0,2020-12-03,,유흥시설
1430,15.0,대전,유성구,2020-11-29,주점,7.0,25.0,2020-12-04,,유흥시설
1431,15.0,대전,유성구,2020-11-29,주점,15.0,40.0,2020-12-05,,유흥시설
1432,15.0,대전,유성구,2020-11-29,주점,5.0,45.0,2020-12-06,,유흥시설
1433,15.0,대전,유성구,2020-11-29,주점,3.0,48.0,2020-12-07,,유흥시설
1434,15.0,대전,유성구,2020-11-29,주점,15.0,63.0,2020-12-09,,유흥시설
1435,14.0,인천,남동구,2020-10-13,KMGM 홀덤펍(인천 만수점),12.0,13.0,2020-10-15,,유흥시설
1436,14.0,인천,남동구,2020-10-13,KMGM 홀덤펍(인천 만수점),2.0,15.0,2020-10-17,,유흥시설
1437,14.0,인천,남동구,2020-10-13,KMGM 홀덤펍(인천 만수점),1.0,16.0,2020-10-18,,유흥시설
1438,14.0,인천,미추홀구,2020-12-10,건강기능식품판매,17.0,18.0,2020-12-21,,방문판매업
1439,14.0,인천,미추홀구,2020-08-22,미추홀구노인주간보호센터,6.0,7.0,2020-08-23,,복지시설 및 단체
1440,14.0,인천,미추홀구,2020-09-18,소망교회,5.0,6.0,2020-09-19,,종교시설 및 단체
1441,14.0,인천,미추홀구,2020-09-19,소망교회,4.0,10.0,2020-10-03,,종교시설 및 단체
1442,14.0,인천,미추홀구/부평구,2020-12-31,미추홀구 쇼핑센터/부평구 요양원2,21.0,22.0,2021-01-08,,공공장소
1443,14.0,인천,부평구,2020-08-21,갈릴리교회,31.0,32.0,2020-08-23,,종교시설 및 단체
1444,14.0,인천,부평구,2020-08-21,갈릴리교회,6.0,38.0,2020-08-24,,종교시설 및 단체
1445,14.0,인천,부평구,2020-08-21,갈릴리교회,3.0,41.0,2020-08-25,,종교시설 및 단체
1446,14.0,인천,부평구,2020-08-21,갈릴리교회,5.0,46.0,2020-08-26,,종교시설 및 단체
1447,14.0,인천,부평구,2020-09-30,부평구 지인모임,12.0,13.0,2020-10-05,,"가족, 지인 및 소모임"
1448,14.0,인천,부평구,2020-10-03,온라인투자회사(판도브라우저),5.0,6.0,2020-10-07,,직장
1449,14.0,인천,부평구,2020-12-06,일가족/증권회사,26.0,27.0,2020-12-11,,"가족, 지인 및 소모임"
1450,14.0,인천,서구,2020-08-21,간재울중학교,3.0,4.0,2020-08-25,,교육시설 및 단체
1451,14.0,인천,서구,2020-08-22,인천 서구청,7.0,8.0,2020-08-25,,공공기관
1452,14.0,인천,서구,2020-08-22,인천 서구청,,14.0,2020-09-02,갑자기 업데이트 됨. 8월에는 8명으로 끊겼음.,공공기관
1453,14.0,인천,서구,2020-08-22,인천 서구청,3.0,17.0,2020-09-03,,공공기관
1454,14.0,인천,서구,2020-08-22,주님의교회,29.0,30.0,2020-08-26,,종교시설 및 단체
1455,14.0,인천,서구,2020-08-22,주님의교회,,39.0,2020-08-28,8월 이후 교회 관련 주요 집단 발생 표를 보고 작성한 것이라 구체적인 당일 확진환자 수는 없음.,종교시설 및 단체
1456,14.0,인천,연수구,2020-11-20,유흥주점,26.0,27.0,2020-11-24,,유흥시설
1457,14.0,인천,연수구,2020-11-20,유흥주점,9.0,36.0,2020-11-25,,유흥시설
1458,14.0,인천,연수구,2020-11-20,유흥주점,13.0,49.0,2020-11-27,,유흥시설
1459,14.0,인천,연수구,2020-11-20,유흥주점,4.0,53.0,2020-11-30,,유흥시설
1460,14.0,인천,연수구,2021-01-11,지인모임,14.0,15.0,2021-01-15,,"가족, 지인 및 소모임"
1461,15.0,대전,중구,2020-12-31,지인모임,6.0,7.0,2021-01-07,,"가족, 지인 및 소모임"
1462,20.0,경기도,화성시,2020-11-21,지인모임,14.0,15.0,2020-11-28,,"가족, 지인 및 소모임"
1463,30.0,강원도,인제군,2020-11-11,지인모임,11.0,12.0,2020-11-13,,"가족, 지인 및 소모임"
1464,30.0,강원도,인제군,2020-11-11,지인모임,9.0,21.0,2020-11-14,,"가족, 지인 및 소모임"
1465,30.0,강원도,인제군,2020-11-11,지인모임,8.0,29.0,2020-11-15,,"가족, 지인 및 소모임"
1466,41.0,충청남도,천안시,2020-10-19,지인모임,9.0,10.0,2020-10-22,,"가족, 지인 및 소모임"
1467,41.0,충청남도,천안시,2020-10-19,지인모임,12.0,22.0,2020-10-23,,"가족, 지인 및 소모임"
1468,41.0,충청남도,천안시,2020-10-19,지인모임,2.0,24.0,2020-10-24,,"가족, 지인 및 소모임"
1469,41.0,충청남도,천안시,2020-10-19,지인모임,2.0,26.0,2020-10-25,,"가족, 지인 및 소모임"
1470,50.0,전라북도,군산시,2020-11-23,지인모임,16.0,17.0,2020-11-26,,"가족, 지인 및 소모임"
1471,50.0,전라북도,군산시,2020-11-23,지인모임,7.0,24.0,2020-11-27,,"가족, 지인 및 소모임"
1472,60.0,경상북도,청송군,2020-12-16,지인모임,12.0,13.0,2020-12-22,,"가족, 지인 및 소모임"
1473,61.0,경상남도,산청군,2020-12-25,지인모임,11.0,12.0,2020-12-27,,"가족, 지인 및 소모임"
1474,61.0,경상남도,산청군,2020-12-25,지인모임,8.0,20.0,2020-12-28,,"가족, 지인 및 소모임"
1475,61.0,경상남도,하동군,2020-12-21,지인모임,13.0,14.0,2020-12-25,,"가족, 지인 및 소모임"
1476,14.0,인천,중구,2020-12-18,식품가공업소,16.0,17.0,2020-12-22,,제조업
1477,14.0,인천,중구,2020-12-18,식품가공업소,15.0,32.0,2020-12-26,,제조업
1478,14.0,인천,중구,2020-08-31,파라다이스 호텔,7.0,8.0,2020-09-05,,숙박업
1479,14.0,인천,,2020-10-14,인천공황 화물터미널,10.0,11.0,2020-10-23,,
1480,14.0,인천,,2020-10-14,인천공황 화물터미널,2.0,13.0,2020-10-28,,
1481,15.0,대전,,2020-12-06,지인 및 김장모임,12.0,13.0,2020-12-10,,"가족, 지인 및 소모임"
1482,15.0,대전,대덕구,2020-08-25,순복음대전우리교회,13.0,14.0,2020-09-02,,종교시설 및 단체
1483,15.0,대전,대덕구,2020-08-25,순복음대전우리교회,4.0,18.0,2020-09-03,,종교시설 및 단체
1484,15.0,대전,서구,2020-06-17,꿈꾸는교회,4.0,4.0,2020-06-17,,종교시설 및 단체
1485,15.0,대전,서구,2020-06-17,꿈꾸는교회,,6.0,2020-06-19,확진자 15명 중 9명 -> 서울시 금천구 소재 도정기 업체 관련으로 재분류,종교시설 및 단체
1486,15.0,대전,서구,2020-06-17,방문판매,11.0,11.0,2020-06-17,,방문판매업
1487,15.0,대전,서구,2020-06-17,방문판매,7.0,18.0,2020-06-18,,방문판매업
1488,15.0,대전,서구,2020-06-17,방문판매,6.0,24.0,2020-06-19,,방문판매업
1489,15.0,대전,서구,2020-06-17,방문판매,16.0,40.0,2020-06-20,,방문판매업
1490,15.0,대전,서구,2020-06-17,방문판매,7.0,47.0,2020-06-21,,방문판매업
1491,15.0,대전,서구,2020-06-17,방문판매,2.0,49.0,2020-06-22,,방문판매업
1492,15.0,대전,서구,2020-06-17,방문판매,8.0,57.0,2020-06-23,,방문판매업
1493,15.0,대전,서구,2020-06-17,방문판매,1.0,58.0,2020-06-24,,방문판매업
1494,15.0,대전,서구,2020-06-17,방문판매,13.0,71.0,2020-06-25,,방문판매업
1495,15.0,대전,서구,2020-06-17,방문판매,1.0,72.0,2020-06-26,,방문판매업
1496,15.0,대전,서구,2020-06-17,방문판매,3.0,75.0,2020-06-27,,방문판매업
1497,15.0,대전,서구,2020-06-17,방문판매,3.0,78.0,2020-06-28,,방문판매업
1498,15.0,대전,서구,2020-10-26,서구 어린이집,5.0,6.0,2020-10-27,,교육시설 및 단체
1499,15.0,대전,서구,2020-10-26,서구 어린이집,3.0,9.0,2020-10-28,,교육시설 및 단체
1500,15.0,대전,유성구,2020-10-10,유성구 일가족 모임,13.0,14.0,2020-10-12,,"가족, 지인 및 소모임"
1501,15.0,대전,유성구,2020-10-10,유성구 일가족 모임,13.0,27.0,2020-10-13,,"가족, 지인 및 소모임"
1502,15.0,대전,유성구,2020-10-10,유성구 일가족 모임,1.0,30.0,2020-10-16,,"가족, 지인 및 소모임"
1503,15.0,대전,유성구,2020-10-10,유성구 일가족 모임,2.0,33.0,2020-10-24,,"가족, 지인 및 소모임"
1504,15.0,대전,유성구,2020-12-14,제조사,11.0,12.0,2020-12-18,,제조업
1505,15.0,대전,,2020-06-27,가족/직장동료/교회 관련,8.0,9.0,2020-06-30,6월 27일 지표환자 1명 추가,"가족, 지인 및 소모임"
1506,15.0,대전,,2020-09-01,건강식품설명회,9.0,18.0,2020-09-08,2020-08-30에 첫신고된 대전 중구 웰빙사우나와 연관성(8명) 확인,설명회
1507,15.0,대전,,2020-09-01,건강식품설명회,7.0,25.0,2020-09-09,7명 확진된 충남 아산 외환거래설명회와 관련성 확인,설명회
1508,15.0,대전,,2020-09-01,건강식품설명회,14.0,39.0,2020-09-10,2020-09-11 데이터로 유추가능,설명회
1509,15.0,대전,,2020-09-01,건강식품설명회,12.0,51.0,2020-09-11,,설명회
1510,15.0,대전,,2020-09-01,건강식품설명회,3.0,54.0,2020-09-12,,설명회
1511,15.0,대전,,2020-09-01,건강식품설명회,1.0,55.0,2020-09-13,,설명회
1512,15.0,대전,,2020-09-01,건강식품설명회,2.0,57.0,2020-09-14,,설명회
1513,15.0,대전,,2020-09-01,건강식품설명회,2.0,59.0,2020-09-15,,설명회
1514,15.0,대전,,2020-08-21,광주광역시 학습지,6.0,7.0,2020-08-23,,교육시설 및 단체
1515,15.0,대전,,2020-10-04,일가족/지인 모임,11.0,12.0,2020-10-08,,"가족, 지인 및 소모임"
1516,15.0,대전,,2020-10-04,일가족/지인 모임,6.0,18.0,2020-10-09,,"가족, 지인 및 소모임"
1517,15.0,대전,,2020-10-04,일가족/지인 모임,1.0,20.0,2020-10-11,,"가족, 지인 및 소모임"
1518,15.0,대전,,2020-10-04,일가족/지인 모임,1.0,21.0,2020-10-13,,"가족, 지인 및 소모임"
1519,15.0,대전,,2020-10-19,충남대병원,3.0,4.0,2020-10-22,,의료기관
1520,15.0,대전,,2020-10-19,충남대병원,2.0,6.0,2020-10-24,,의료기관
1521,16.0,울산,남구,2020-12-19,공연모임,23.0,24.0,2020-12-23,,"가족, 지인 및 소모임"
1522,16.0,울산,남구,2020-08-30,남구 지인모임,6.0,7.0,2020-09-01,,"가족, 지인 및 소모임"
1523,16.0,울산,중구,2020-12-27,선교단체,11.0,12.0,2020-12-30,,종교시설 및 단체
1524,16.0,울산,중구,2020-12-27,선교단체,37.0,49.0,2020-12-31,,종교시설 및 단체
1525,16.0,울산,중구,2020-12-27,선교단체,34.0,83.0,2021-01-01,,종교시설 및 단체
1526,16.0,울산,중구,2020-12-27,선교단체,17.0,100.0,2021-01-02,,종교시설 및 단체
1527,16.0,울산,중구,2020-12-27,선교단체,19.0,119.0,2021-01-05,,종교시설 및 단체
1528,16.0,울산,,2020-09-06,현대중공업,6.0,7.0,2020-09-09,,제조업
1529,16.0,울산,,2020-09-06,현대중공업,5.0,12.0,2020-09-10,,제조업
1530,17.0,세종,,2021-01-14,음악학원,10.0,11.0,2021-01-20,,교육시설 및 단체
1531,17.0,세종,,2020-11-23,PC방,8.0,9.0,2020-12-01,,"체육, 여가시설"
1532,51.0,전라남도,광양시,2020-11-16,PC방,20.0,21.0,2020-11-21,,"체육, 여가시설"
1533,17.0,세종,,2020-03-12,해양수산부,5.0,5.0,2020-03-12,,공공기관
1534,17.0,세종,,2020-03-12,해양수산부,21.0,26.0,2020-03-13,,공공기관
